locus_idx,locus_mean_af,soup_contribution,alpha
697,0.14285714,0.00180282,0.01261973
698,0.25000000,0.00315493,0.01261973
699,0.25000000,0.00315493,0.01261973
700,0.25000000,0.00315493,0.01261973
701,0.68421053,0.00863455,0.01261973
702,0.00000000,0.00000000,0.01261973
703,0.00000000,0.00000000,0.01261973
704,1.00000000,0.01261973,0.01261973
705,1.00000000,0.01261973,0.01261973
706,0.50000000,0.00630987,0.01261973
707,0.50000000,0.00630987,0.01261973
708,1.00000000,0.01261973,0.01261973
709,1.00000000,0.01261973,0.01261973
710,0.00000000,0.00000000,0.01261973
711,1.00000000,0.01261973,0.01261973
712,0.40000000,0.00504789,0.01261973
713,0.25000000,0.00315493,0.01261973
714,0.16666667,0.00210329,0.01261973
715,0.08333333,0.00105164,0.01261973
716,0.25000000,0.00315493,0.01261973
717,0.20000000,0.00252395,0.01261973
718,1.00000000,0.01261973,0.01261973
719,0.00000000,0.00000000,0.01261973
720,0.50000000,0.00630987,0.01261973
721,0.06896552,0.00087033,0.01261973
722,0.16666667,0.00210329,0.01261973
723,0.07142857,0.00090141,0.01261973
724,1.00000000,0.01261973,0.01261973
725,1.00000000,0.01261973,0.01261973
726,0.20000000,0.00252395,0.01261973
727,0.20000000,0.00252395,0.01261973
728,0.05714286,0.00072113,0.01261973
729,1.00000000,0.01261973,0.01261973
730,0.20000000,0.00252395,0.01261973
731,0.12500000,0.00157747,0.01261973
732,0.25000000,0.00315493,0.01261973
733,0.12500000,0.00157747,0.01261973
734,0.25000000,0.00315493,0.01261973
735,0.37500000,0.00473240,0.01261973
736,0.25000000,0.00315493,0.01261973
737,0.12500000,0.00157747,0.01261973
738,0.25000000,0.00315493,0.01261973
739,0.28571429,0.00360564,0.01261973
740,0.12500000,0.00157747,0.01261973
741,0.14285714,0.00180282,0.01261973
742,0.20000000,0.00252395,0.01261973
743,0.20000000,0.00252395,0.01261973
744,0.20000000,0.00252395,0.01261973
745,0.20000000,0.00252395,0.01261973
746,0.00000000,0.00000000,0.01261973
747,0.25000000,0.00315493,0.01261973
748,0.25000000,0.00315493,0.01261973
749,0.60000000,0.00757184,0.01261973
750,0.60000000,0.00757184,0.01261973
751,0.20000000,0.00252395,0.01261973
752,0.52631579,0.00664196,0.01261973
753,0.05882353,0.00074234,0.01261973
754,0.88235294,0.01113506,0.01261973
755,0.00000000,0.00000000,0.01261973
756,0.12500000,0.00157747,0.01261973
757,0.20000000,0.00252395,0.01261973
758,0.42857143,0.00540846,0.01261973
759,1.00000000,0.01261973,0.01261973
760,0.04545455,0.00057362,0.01261973
761,1.00000000,0.01261973,0.01261973
762,1.00000000,0.01261973,0.01261973
763,0.16666667,0.00210329,0.01261973
764,0.50000000,0.00630987,0.01261973
765,0.45000000,0.00567888,0.01261973
766,1.00000000,0.01261973,0.01261973
767,1.00000000,0.01261973,0.01261973
768,0.00000000,0.00000000,0.01261973
769,0.10000000,0.00126197,0.01261973
770,0.25000000,0.00315493,0.01261973
771,1.00000000,0.01261973,0.01261973
772,0.50000000,0.00630987,0.01261973
773,0.12500000,0.00157747,0.01261973
774,0.25000000,0.00315493,0.01261973
775,0.33333333,0.00420658,0.01261973
776,0.33333333,0.00420658,0.01261973
777,1.00000000,0.01261973,0.01261973
778,0.00000000,0.00000000,0.01261973
779,0.45454545,0.00573624,0.01261973
780,0.09090909,0.00114725,0.01261973
781,0.45454545,0.00573624,0.01261973
782,0.40000000,0.00504789,0.01261973
783,0.50000000,0.00630987,0.01261973
784,0.00000000,0.00000000,0.01261973
785,0.00000000,0.00000000,0.01261973
786,1.00000000,0.01261973,0.01261973
787,1.00000000,0.01261973,0.01261973
788,0.57894737,0.00730616,0.01261973
789,0.05263158,0.00066420,0.01261973
790,0.50000000,0.00630987,0.01261973
791,1.00000000,0.01261973,0.01261973
792,0.33333333,0.00420658,0.01261973
793,1.00000000,0.01261973,0.01261973
794,0.33333333,0.00420658,0.01261973
795,0.45454545,0.00573624,0.01261973
796,0.50000000,0.00630987,0.01261973
797,0.00000000,0.00000000,0.01261973
798,0.25000000,0.00315493,0.01261973
799,0.00000000,0.00000000,0.01261973
800,0.00000000,0.00000000,0.01261973
801,1.00000000,0.01261973,0.01261973
802,0.57142857,0.00721128,0.01261973
803,0.16666667,0.00210329,0.01261973
804,1.00000000,0.01261973,0.01261973
805,0.00000000,0.00000000,0.01261973
806,0.00000000,0.00000000,0.01261973
807,0.00000000,0.00000000,0.01261973
808,0.50000000,0.00630987,0.01261973
809,0.00000000,0.00000000,0.01261973
810,0.00000000,0.00000000,0.01261973
811,0.16666667,0.00210329,0.01261973
812,0.16666667,0.00210329,0.01261973
813,0.00000000,0.00000000,0.01261973
814,0.11111111,0.00140219,0.01261973
815,0.00000000,0.00000000,0.01261973
816,0.16666667,0.00210329,0.01261973
817,0.50000000,0.00630987,0.01261973
818,0.50000000,0.00630987,0.01261973
819,0.50000000,0.00630987,0.01261973
820,0.50000000,0.00630987,0.01261973
821,1.00000000,0.01261973,0.01261973
822,0.06250000,0.00078873,0.01261973
823,0.06666667,0.00084132,0.01261973
824,0.87500000,0.01104227,0.01261973
825,0.22222222,0.00280439,0.01261973
826,0.00000000,0.00000000,0.01261973
827,0.11111111,0.00140219,0.01261973
828,0.33333333,0.00420658,0.01261973
829,0.66666667,0.00841316,0.01261973
830,1.00000000,0.01261973,0.01261973
831,0.25000000,0.00315493,0.01261973
832,0.33333333,0.00420658,0.01261973
833,0.50000000,0.00630987,0.01261973
834,1.00000000,0.01261973,0.01261973
835,0.25000000,0.00315493,0.01261973
836,0.25000000,0.00315493,0.01261973
837,0.25000000,0.00315493,0.01261973
838,0.20936902,0.00264218,0.01261973
839,0.09854015,0.00124355,0.01261973
840,0.00000000,0.00000000,0.01261973
841,0.75000000,0.00946480,0.01261973
842,0.00000000,0.00000000,0.01261973
843,0.20000000,0.00252395,0.01261973
844,0.40000000,0.00504789,0.01261973
845,0.16666667,0.00210329,0.01261973
846,0.62500000,0.00788733,0.01261973
847,0.33333333,0.00420658,0.01261973
848,0.88888889,0.01121754,0.01261973
849,0.25000000,0.00315493,0.01261973
850,0.25000000,0.00315493,0.01261973
851,0.66666667,0.00841316,0.01261973
852,0.00000000,0.00000000,0.01261973
853,1.00000000,0.01261973,0.01261973
854,0.12500000,0.00157747,0.01261973
855,0.10000000,0.00126197,0.01261973
856,0.00000000,0.00000000,0.01261973
857,0.50000000,0.00630987,0.01261973
858,0.00000000,0.00000000,0.01261973
859,0.50000000,0.00630987,0.01261973
860,0.80000000,0.01009579,0.01261973
861,0.33333333,0.00420658,0.01261973
862,0.16666667,0.00210329,0.01261973
863,0.00000000,0.00000000,0.01261973
864,0.25000000,0.00315493,0.01261973
865,0.00000000,0.00000000,0.01261973
866,0.12500000,0.00157747,0.01261973
867,0.12500000,0.00157747,0.01261973
868,0.12500000,0.00157747,0.01261973
869,0.11111111,0.00140219,0.01261973
870,0.16666667,0.00210329,0.01261973
871,0.00000000,0.00000000,0.01261973
872,0.40000000,0.00504789,0.01261973
873,0.63888889,0.00806261,0.01261973
874,0.28260870,0.00356645,0.01261973
875,0.09302326,0.00117393,0.01261973
876,0.15789474,0.00199259,0.01261973
877,0.02631579,0.00033210,0.01261973
878,0.02777778,0.00035055,0.01261973
879,0.33333333,0.00420658,0.01261973
880,0.25000000,0.00315493,0.01261973
881,0.50000000,0.00630987,0.01261973
882,0.40000000,0.00504789,0.01261973
883,0.96000000,0.01211494,0.01261973
884,0.98758948,0.01246312,0.01261973
885,0.99697072,0.01258150,0.01261973
886,0.99471306,0.01255301,0.01261973
887,0.66666667,0.00841316,0.01261973
888,0.58333333,0.00736151,0.01261973
889,0.66666667,0.00841316,0.01261973
890,0.25000000,0.00315493,0.01261973
891,1.00000000,0.01261973,0.01261973
892,0.75000000,0.00946480,0.01261973
893,0.50000000,0.00630987,0.01261973
894,0.00000000,0.00000000,0.01261973
895,0.33333333,0.00420658,0.01261973
896,0.50000000,0.00630987,0.01261973
897,1.00000000,0.01261973,0.01261973
898,1.00000000,0.01261973,0.01261973
899,0.40000000,0.00504789,0.01261973
900,0.40000000,0.00504789,0.01261973
901,0.37500000,0.00473240,0.01261973
902,0.50000000,0.00630987,0.01261973
903,0.66666667,0.00841316,0.01261973
904,0.71428571,0.00901409,0.01261973
905,0.45454545,0.00573624,0.01261973
906,0.28571429,0.00360564,0.01261973
907,0.05555556,0.00070110,0.01261973
908,0.22950820,0.00289633,0.01261973
909,0.79803922,0.01007104,0.01261973
910,0.16666667,0.00210329,0.01261973
911,1.00000000,0.01261973,0.01261973
912,0.00000000,0.00000000,0.01261973
913,0.33333333,0.00420658,0.01261973
914,0.20000000,0.00252395,0.01261973
915,0.12500000,0.00157747,0.01261973
916,0.16666667,0.00210329,0.01261973
917,0.16666667,0.00210329,0.01261973
918,0.50000000,0.00630987,0.01261973
919,0.28571429,0.00360564,0.01261973
920,0.00000000,0.00000000,0.01261973
921,1.00000000,0.01261973,0.01261973
922,0.00000000,0.00000000,0.01261973
923,0.33333333,0.00420658,0.01261973
924,0.00000000,0.00000000,0.01261973
925,0.11111111,0.00140219,0.01261973
926,1.00000000,0.01261973,0.01261973
927,0.40000000,0.00504789,0.01261973
928,0.33333333,0.00420658,0.01261973
929,0.00000000,0.00000000,0.01261973
930,0.33333333,0.00420658,0.01261973
931,0.00000000,0.00000000,0.01261973
932,0.25000000,0.00315493,0.01261973
933,1.00000000,0.01261973,0.01261973
934,0.00000000,0.00000000,0.01261973
935,1.00000000,0.01261973,0.01261973
936,0.25000000,0.00315493,0.01261973
937,0.25000000,0.00315493,0.01261973
938,1.00000000,0.01261973,0.01261973
939,0.00000000,0.00000000,0.01261973
940,1.00000000,0.01261973,0.01261973
941,0.50000000,0.00630987,0.01261973
942,0.00000000,0.00000000,0.01261973
943,0.22222222,0.00280439,0.01261973
944,0.08333333,0.00105164,0.01261973
945,0.18181818,0.00229450,0.01261973
946,0.50000000,0.00630987,0.01261973
947,0.00000000,0.00000000,0.01261973
948,0.50000000,0.00630987,0.01261973
949,0.50000000,0.00630987,0.01261973
950,0.25000000,0.00315493,0.01261973
951,0.50000000,0.00630987,0.01261973
952,0.00000000,0.00000000,0.01261973
953,0.50000000,0.00630987,0.01261973
954,1.00000000,0.01261973,0.01261973
955,0.50000000,0.00630987,0.01261973
956,0.50000000,0.00630987,0.01261973
957,0.00000000,0.00000000,0.01261973
958,0.00000000,0.00000000,0.01261973
959,0.50000000,0.00630987,0.01261973
960,0.50000000,0.00630987,0.01261973
961,0.50000000,0.00630987,0.01261973
962,0.50000000,0.00630987,0.01261973
963,1.00000000,0.01261973,0.01261973
964,0.00000000,0.00000000,0.01261973
965,0.00000000,0.00000000,0.01261973
966,1.00000000,0.01261973,0.01261973
967,0.00000000,0.00000000,0.01261973
968,0.33333333,0.00420658,0.01261973
969,0.00000000,0.00000000,0.01261973
970,0.50000000,0.00630987,0.01261973
971,0.33333333,0.00420658,0.01261973
972,0.66666667,0.00841316,0.01261973
973,0.00000000,0.00000000,0.01261973
974,0.50000000,0.00630987,0.01261973
975,1.00000000,0.01261973,0.01261973
976,0.33333333,0.00420658,0.01261973
977,0.50000000,0.00630987,0.01261973
978,0.50000000,0.00630987,0.01261973
979,0.14285714,0.00180282,0.01261973
980,0.33333333,0.00420658,0.01261973
981,0.66666667,0.00841316,0.01261973
982,0.85714286,0.01081691,0.01261973
983,0.10000000,0.00126197,0.01261973
984,0.90909091,0.01147248,0.01261973
985,0.03846154,0.00048537,0.01261973
986,1.00000000,0.01261973,0.01261973
987,1.00000000,0.01261973,0.01261973
988,1.00000000,0.01261973,0.01261973
989,0.00000000,0.00000000,0.01261973
990,1.00000000,0.01261973,0.01261973
991,1.00000000,0.01261973,0.01261973
992,1.00000000,0.01261973,0.01261973
993,0.00000000,0.00000000,0.01261973
994,0.16666667,0.00210329,0.01261973
995,0.20000000,0.00252395,0.01261973
996,1.00000000,0.01261973,0.01261973
997,0.00000000,0.00000000,0.01261973
998,0.16666667,0.00210329,0.01261973
999,1.00000000,0.01261973,0.01261973
1000,0.16666667,0.00210329,0.01261973
1001,0.16666667,0.00210329,0.01261973
1002,0.16666667,0.00210329,0.01261973
1003,0.50000000,0.00630987,0.01261973
1004,0.88888889,0.01121754,0.01261973
1005,1.00000000,0.01261973,0.01261973
1006,1.00000000,0.01261973,0.01261973
1007,0.83333333,0.01051644,0.01261973
1008,0.08333333,0.00105164,0.01261973
1009,0.11111111,0.00140219,0.01261973
1010,0.16666667,0.00210329,0.01261973
1011,1.00000000,0.01261973,0.01261973
1012,0.33333333,0.00420658,0.01261973
1013,0.20000000,0.00252395,0.01261973
1014,0.00000000,0.00000000,0.01261973
1015,0.00000000,0.00000000,0.01261973
1016,1.00000000,0.01261973,0.01261973
1017,0.00000000,0.00000000,0.01261973
1018,0.20000000,0.00252395,0.01261973
1019,0.40000000,0.00504789,0.01261973
1020,1.00000000,0.01261973,0.01261973
1021,0.05000000,0.00063099,0.01261973
1022,0.33333333,0.00420658,0.01261973
1023,0.33333333,0.00420658,0.01261973
1024,0.33333333,0.00420658,0.01261973
1025,0.00000000,0.00000000,0.01261973
1026,1.00000000,0.01261973,0.01261973
1027,0.25000000,0.00315493,0.01261973
1028,0.15000000,0.00189296,0.01261973
1029,0.14285714,0.00180282,0.01261973
1030,0.50000000,0.00630987,0.01261973
1031,0.00000000,0.00000000,0.01261973
1032,0.11111111,0.00140219,0.01261973
1033,0.16666667,0.00210329,0.01261973
1034,0.00000000,0.00000000,0.01261973
1035,0.50000000,0.00630987,0.01261973
1036,0.02325581,0.00029348,0.01261973
1037,1.00000000,0.01261973,0.01261973
1038,0.50000000,0.00630987,0.01261973
1039,0.50000000,0.00630987,0.01261973
1040,0.07142857,0.00090141,0.01261973
1041,0.20000000,0.00252395,0.01261973
1042,0.16666667,0.00210329,0.01261973
1043,0.05555556,0.00070110,0.01261973
1044,0.05263158,0.00066420,0.01261973
1045,0.16666667,0.00210329,0.01261973
1046,0.16666667,0.00210329,0.01261973
1047,1.00000000,0.01261973,0.01261973
1048,0.52747253,0.00665656,0.01261973
1049,0.08974359,0.00113254,0.01261973
1050,0.00000000,0.00000000,0.01261973
1051,0.00000000,0.00000000,0.01261973
1052,0.05000000,0.00063099,0.01261973
1053,0.00000000,0.00000000,0.01261973
1054,1.00000000,0.01261973,0.01261973
1055,0.00000000,0.00000000,0.01261973
1056,0.00000000,0.00000000,0.01261973
1057,1.00000000,0.01261973,0.01261973
1058,0.00000000,0.00000000,0.01261973
1059,0.50000000,0.00630987,0.01261973
1060,0.05555556,0.00070110,0.01261973
1061,0.00000000,0.00000000,0.01261973
1062,0.00000000,0.00000000,0.01261973
1063,0.14285714,0.00180282,0.01261973
1064,0.14285714,0.00180282,0.01261973
1065,0.00000000,0.00000000,0.01261973
1066,0.09090909,0.00114725,0.01261973
1067,0.28571429,0.00360564,0.01261973
1068,0.14285714,0.00180282,0.01261973
1069,0.14285714,0.00180282,0.01261973
1070,0.25000000,0.00315493,0.01261973
1071,0.33333333,0.00420658,0.01261973
1072,0.83783784,0.01057329,0.01261973
1073,0.00000000,0.00000000,0.01261973
1074,0.03125000,0.00039437,0.01261973
1075,0.00000000,0.00000000,0.01261973
1076,0.77777778,0.00981535,0.01261973
1077,0.25000000,0.00315493,0.01261973
1078,0.00000000,0.00000000,0.01261973
1079,0.25000000,0.00315493,0.01261973
1080,0.33333333,0.00420658,0.01261973
1081,0.50000000,0.00630987,0.01261973
1082,0.71428571,0.00901409,0.01261973
1083,0.14285714,0.00180282,0.01261973
1084,1.00000000,0.01261973,0.01261973
1085,0.30000000,0.00378592,0.01261973
1086,0.04761905,0.00060094,0.01261973
1087,0.38709677,0.00488506,0.01261973
1088,1.00000000,0.01261973,0.01261973
1089,0.60000000,0.00757184,0.01261973
1090,0.00000000,0.00000000,0.01261973
1091,0.27777778,0.00350548,0.01261973
1092,0.00000000,0.00000000,0.01261973
1093,1.00000000,0.01261973,0.01261973
1094,1.00000000,0.01261973,0.01261973
1095,1.00000000,0.01261973,0.01261973
1096,0.50000000,0.00630987,0.01261973
1097,0.50000000,0.00630987,0.01261973
1098,0.33333333,0.00420658,0.01261973
1099,0.66666667,0.00841316,0.01261973
1100,0.66666667,0.00841316,0.01261973
1101,0.29629630,0.00373918,0.01261973
1102,0.00000000,0.00000000,0.01261973
1103,0.33333333,0.00420658,0.01261973
1104,0.00000000,0.00000000,0.01261973
1105,0.14285714,0.00180282,0.01261973
1106,0.33333333,0.00420658,0.01261973
1107,0.25000000,0.00315493,0.01261973
1108,0.25000000,0.00315493,0.01261973
1109,0.20000000,0.00252395,0.01261973
1110,0.40000000,0.00504789,0.01261973
1111,0.33333333,0.00420658,0.01261973
1112,0.00000000,0.00000000,0.01261973
1113,0.24000000,0.00302874,0.01261973
1114,0.23076923,0.00291225,0.01261973
1115,0.50000000,0.00630987,0.01261973
1116,0.50000000,0.00630987,0.01261973
1117,0.50000000,0.00630987,0.01261973
1118,0.11475410,0.00144817,0.01261973
1119,0.04761905,0.00060094,0.01261973
1120,0.17647059,0.00222701,0.01261973
1121,0.22222222,0.00280439,0.01261973
1122,0.00000000,0.00000000,0.01261973
1123,1.00000000,0.01261973,0.01261973
1124,0.00000000,0.00000000,0.01261973
1125,0.06557377,0.00082752,0.01261973
1126,0.00000000,0.00000000,0.01261973
1127,0.00000000,0.00000000,0.01261973
1128,0.23076923,0.00291225,0.01261973
1129,0.29629630,0.00373918,0.01261973
1130,0.33333333,0.00420658,0.01261973
1131,1.00000000,0.01261973,0.01261973
1132,1.00000000,0.01261973,0.01261973
1133,0.50000000,0.00630987,0.01261973
1134,0.50000000,0.00630987,0.01261973
1135,1.00000000,0.01261973,0.01261973
1136,0.14285714,0.00180282,0.01261973
1137,1.00000000,0.01261973,0.01261973
1138,0.00000000,0.00000000,0.01261973
1139,0.00000000,0.00000000,0.01261973
1140,0.67307692,0.00849405,0.01261973
1141,0.65714286,0.00829297,0.01261973
1142,0.60000000,0.00757184,0.01261973
1143,0.50000000,0.00630987,0.01261973
1144,0.12500000,0.00157747,0.01261973
1145,0.10000000,0.00126197,0.01261973
1146,0.00000000,0.00000000,0.01261973
1147,0.20000000,0.00252395,0.01261973
1148,0.50000000,0.00630987,0.01261973
1149,1.00000000,0.01261973,0.01261973
1150,1.00000000,0.01261973,0.01261973
1151,0.09090909,0.00114725,0.01261973
1152,0.50000000,0.00630987,0.01261973
1153,0.42857143,0.00540846,0.01261973
1154,0.00000000,0.00000000,0.01261973
1155,0.11111111,0.00140219,0.01261973
1156,0.00000000,0.00000000,0.01261973
1157,0.00000000,0.00000000,0.01261973
1158,1.00000000,0.01261973,0.01261973
1159,0.16666667,0.00210329,0.01261973
1160,0.92307692,0.01164898,0.01261973
1161,0.14285714,0.00180282,0.01261973
1162,0.00000000,0.00000000,0.01261973
1163,1.00000000,0.01261973,0.01261973
1164,0.66666667,0.00841316,0.01261973
1165,0.12500000,0.00157747,0.01261973
1166,0.50000000,0.00630987,0.01261973
1167,0.10000000,0.00126197,0.01261973
1168,0.10000000,0.00126197,0.01261973
1169,0.00000000,0.00000000,0.01261973
1170,1.00000000,0.01261973,0.01261973
1171,0.00000000,0.00000000,0.01261973
1172,1.00000000,0.01261973,0.01261973
1173,0.25000000,0.00315493,0.01261973
1174,0.00000000,0.00000000,0.01261973
1175,0.55555556,0.00701096,0.01261973
1176,0.00000000,0.00000000,0.01261973
1177,0.50000000,0.00630987,0.01261973
1178,0.50000000,0.00630987,0.01261973
1179,0.00000000,0.00000000,0.01261973
1180,0.00000000,0.00000000,0.01261973
1181,0.33333333,0.00420658,0.01261973
1182,0.71428571,0.00901409,0.01261973
1183,1.00000000,0.01261973,0.01261973
1184,0.66666667,0.00841316,0.01261973
1185,0.00000000,0.00000000,0.01261973
1186,0.31034483,0.00391647,0.01261973
1187,0.36283186,0.00457884,0.01261973
1188,0.08510638,0.00107402,0.01261973
1189,0.00000000,0.00000000,0.01261973
1190,0.16666667,0.00210329,0.01261973
1191,0.00000000,0.00000000,0.01261973
1192,0.16666667,0.00210329,0.01261973
1193,1.00000000,0.01261973,0.01261973
1194,0.55555556,0.00701096,0.01261973
1195,0.00000000,0.00000000,0.01261973
1196,0.00000000,0.00000000,0.01261973
1197,0.05000000,0.00063099,0.01261973
1198,0.25000000,0.00315493,0.01261973
1199,0.00000000,0.00000000,0.01261973
1200,0.31818182,0.00401537,0.01261973
1201,0.58333333,0.00736151,0.01261973
1202,0.55405405,0.00699201,0.01261973
1203,0.36585366,0.00461698,0.01261973
1204,1.00000000,0.01261973,0.01261973
1205,1.00000000,0.01261973,0.01261973
1206,1.00000000,0.01261973,0.01261973
1207,0.33333333,0.00420658,0.01261973
1208,1.00000000,0.01261973,0.01261973
1209,0.36000000,0.00454310,0.01261973
1210,1.00000000,0.01261973,0.01261973
1211,1.00000000,0.01261973,0.01261973
1212,0.99854216,0.01260134,0.01261973
